label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
p4	0	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000001	0.000001	1.000000	linear_attn_out-0	0.000001	1.000000
p4	0	l_out-0	0	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-0	0.000001	1.000000
p4	0	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000001	0.000000	1.000000	linear_attn_out-1	0.000001	1.000000
p4	0	l_out-1	1	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-1	0.000001	1.000000
p4	0	attn_residual-2	2	linear_gated_deltanet	mixer	0.000001	0.000001	0.000000	1.000000	linear_attn_out-2	0.000000	1.000000
p4	0	l_out-2	2	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-2	0.000001	1.000000
p4	0	attn_residual-3	3	full_attention	mixer	0.000001	0.000621	0.000620	1.000000	attn_output-3	0.002276	0.999997
p4	0	l_out-3	3	full_attention	ffn	0.000621	0.003007	0.002386	0.999996	ffn_out-3	0.004244	0.999992
p4	0	attn_residual-4	4	linear_gated_deltanet	mixer	0.003007	0.004624	0.001617	0.999990	linear_attn_out-4	0.024145	0.999717
p4	0	l_out-4	4	linear_gated_deltanet	ffn	0.004624	0.006597	0.001973	0.999979	ffn_out-4	0.026305	0.999654
p4	0	attn_residual-5	5	linear_gated_deltanet	mixer	0.006597	0.009211	0.002614	0.999958	linear_attn_out-5	0.042586	0.999096
p4	0	l_out-5	5	linear_gated_deltanet	ffn	0.009211	0.010383	0.001172	0.999947	ffn_out-5	0.026771	0.999642
p4	0	attn_residual-6	6	linear_gated_deltanet	mixer	0.010383	0.002692	-0.007691	0.999996	linear_attn_out-6	0.001781	0.999999
p4	0	l_out-6	6	linear_gated_deltanet	ffn	0.002692	0.003104	0.000412	0.999995	ffn_out-6	0.020448	0.999792
p4	0	attn_residual-7	7	full_attention	mixer	0.003104	0.012699	0.009595	0.999919	attn_output-7	0.016418	0.999865
p4	0	l_out-7	7	full_attention	ffn	0.012699	0.014721	0.002022	0.999892	ffn_out-7	0.022397	0.999759
p4	0	attn_residual-8	8	linear_gated_deltanet	mixer	0.014721	0.014436	-0.000285	0.999896	linear_attn_out-8	0.070040	0.997592
p4	0	l_out-8	8	linear_gated_deltanet	ffn	0.014436	0.013697	-0.000739	0.999907	ffn_out-8	0.036597	0.999332
p4	0	attn_residual-9	9	linear_gated_deltanet	mixer	0.013697	0.013687	-0.000010	0.999907	linear_attn_out-9	0.032225	0.999509
p4	0	l_out-9	9	linear_gated_deltanet	ffn	0.013687	0.013132	-0.000555	0.999914	ffn_out-9	0.043091	0.999075
p4	0	attn_residual-10	10	linear_gated_deltanet	mixer	0.013132	0.012551	-0.000581	0.999922	linear_attn_out-10	0.051777	0.998676
p4	0	l_out-10	10	linear_gated_deltanet	ffn	0.012551	0.011854	-0.000697	0.999930	ffn_out-10	0.034225	0.999420
p4	0	attn_residual-11	11	full_attention	mixer	0.011854	0.025844	0.013990	0.999666	attn_output-11	0.025497	0.999676
p4	0	l_out-11	11	full_attention	ffn	0.025844	0.032464	0.006620	0.999476	ffn_out-11	0.031153	0.999523
p4	0	attn_residual-12	12	linear_gated_deltanet	mixer	0.032464	0.034628	0.002164	0.999403	linear_attn_out-12	0.039146	0.999234
p4	0	l_out-12	12	linear_gated_deltanet	ffn	0.034628	0.037773	0.003145	0.999289	ffn_out-12	0.049525	0.998774
p4	0	attn_residual-13	13	linear_gated_deltanet	mixer	0.037773	0.038343	0.000570	0.999267	linear_attn_out-13	0.053705	0.998649
p4	0	l_out-13	13	linear_gated_deltanet	ffn	0.038343	0.036780	-0.001563	0.999326	ffn_out-13	0.053752	0.998563
p4	0	attn_residual-14	14	linear_gated_deltanet	mixer	0.036780	0.036971	0.000191	0.999318	linear_attn_out-14	0.060767	0.998227
p4	0	l_out-14	14	linear_gated_deltanet	ffn	0.036971	0.006419	-0.030552	0.999980	ffn_out-14	0.003273	0.999995
p4	0	attn_residual-15	15	full_attention	mixer	0.006419	0.045819	0.039400	0.998951	attn_output-15	0.007940	0.999969
p4	0	l_out-15	15	full_attention	ffn	0.045819	0.044122	-0.001697	0.999026	ffn_out-15	0.076463	0.997076
p4	0	attn_residual-16	16	linear_gated_deltanet	mixer	0.044122	0.045082	0.000960	0.998983	linear_attn_out-16	0.090350	0.996195
p4	0	l_out-16	16	linear_gated_deltanet	ffn	0.045082	0.044894	-0.000188	0.998993	ffn_out-16	0.087158	0.996197
p4	0	attn_residual-17	17	linear_gated_deltanet	mixer	0.044894	0.045568	0.000674	0.998963	linear_attn_out-17	0.085894	0.996392
p4	0	l_out-17	17	linear_gated_deltanet	ffn	0.045568	0.047862	0.002294	0.998857	ffn_out-17	0.088220	0.996104
p4	0	attn_residual-18	18	linear_gated_deltanet	mixer	0.047862	0.043621	-0.004241	0.999057	linear_attn_out-18	0.045690	0.999033
p4	0	l_out-18	18	linear_gated_deltanet	ffn	0.043621	0.040289	-0.003332	0.999221	ffn_out-18	0.052980	0.998715
p4	0	attn_residual-19	19	full_attention	mixer	0.040289	0.048955	0.008666	0.998820	attn_output-19	0.052503	0.998731
p4	0	l_out-19	19	full_attention	ffn	0.048955	0.049986	0.001031	0.998765	ffn_out-19	0.075878	0.997138
p4	0	attn_residual-20	20	linear_gated_deltanet	mixer	0.049986	0.056066	0.006080	0.998443	linear_attn_out-20	0.076511	0.997124
p4	0	l_out-20	20	linear_gated_deltanet	ffn	0.056066	0.060939	0.004873	0.998153	ffn_out-20	0.100811	0.995154
p4	0	attn_residual-21	21	linear_gated_deltanet	mixer	0.060939	0.068172	0.007233	0.997676	linear_attn_out-21	0.110963	0.994020
p4	0	l_out-21	21	linear_gated_deltanet	ffn	0.068172	0.075791	0.007619	0.997126	ffn_out-21	0.112580	0.993911
p4	0	attn_residual-22	22	linear_gated_deltanet	mixer	0.075791	0.070473	-0.005318	0.997523	linear_attn_out-22	0.086031	0.996316
p4	0	l_out-22	22	linear_gated_deltanet	ffn	0.070473	0.072277	0.001804	0.997399	ffn_out-22	0.092050	0.995868
p4	0	attn_residual-23	23	full_attention	mixer	0.072277	0.063315	-0.008962	0.998021	attn_output-23	0.047862	0.998868
p4	0	l_out-23	23	full_attention	ffn	0.063315	0.070390	0.007075	0.997552	ffn_out-23	0.069124	0.997682
p4	0	result_norm	-1	-	final_norm	0.070390	0.093794	0.023404	0.995612	-	-	-
p4	1	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000002	0.000002	1.000000	linear_attn_out-0	0.000002	1.000000
p4	1	l_out-0	0	linear_gated_deltanet	ffn	0.000002	0.000001	-0.000001	1.000000	ffn_out-0	0.000001	1.000000
p4	1	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000001	0.000000	1.000000	linear_attn_out-1	0.000000	1.000000
p4	1	l_out-1	1	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-1	0.000001	1.000000
p4	1	attn_residual-2	2	linear_gated_deltanet	mixer	0.000001	0.000001	0.000000	1.000000	linear_attn_out-2	0.000001	1.000000
p4	1	l_out-2	2	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-2	0.000001	1.000000
p4	1	attn_residual-3	3	full_attention	mixer	0.000001	0.002536	0.002535	0.999997	attn_output-3	0.007835	0.999970
p4	1	l_out-3	3	full_attention	ffn	0.002536	0.010622	0.008086	0.999945	ffn_out-3	0.017371	0.999850
p4	1	attn_residual-4	4	linear_gated_deltanet	mixer	0.010622	0.012662	0.002040	0.999920	linear_attn_out-4	0.035965	0.999381
p4	1	l_out-4	4	linear_gated_deltanet	ffn	0.012662	0.018335	0.005673	0.999833	ffn_out-4	0.030187	0.999544
p4	1	attn_residual-5	5	linear_gated_deltanet	mixer	0.018335	0.022775	0.004440	0.999741	linear_attn_out-5	0.052389	0.998673
p4	1	l_out-5	5	linear_gated_deltanet	ffn	0.022775	0.026534	0.003759	0.999648	ffn_out-5	0.038094	0.999274
p4	1	attn_residual-6	6	linear_gated_deltanet	mixer	0.026534	0.027400	0.000866	0.999625	linear_attn_out-6	0.042738	0.999090
p4	1	l_out-6	6	linear_gated_deltanet	ffn	0.027400	0.029526	0.002126	0.999564	ffn_out-6	0.043217	0.999067
p4	1	attn_residual-7	7	full_attention	mixer	0.029526	0.034916	0.005390	0.999391	attn_output-7	0.034385	0.999413
p4	1	l_out-7	7	full_attention	ffn	0.034916	0.036633	0.001717	0.999330	ffn_out-7	0.056209	0.998419
p4	1	attn_residual-8	8	linear_gated_deltanet	mixer	0.036633	0.037680	0.001047	0.999291	linear_attn_out-8	0.057490	0.998347
p4	1	l_out-8	8	linear_gated_deltanet	ffn	0.037680	0.042099	0.004419	0.999115	ffn_out-8	0.066411	0.997795
p4	1	attn_residual-9	9	linear_gated_deltanet	mixer	0.042099	0.043904	0.001805	0.999038	linear_attn_out-9	0.054069	0.998541
p4	1	l_out-9	9	linear_gated_deltanet	ffn	0.043904	0.045557	0.001653	0.998962	ffn_out-9	0.071599	0.997434
p4	1	attn_residual-10	10	linear_gated_deltanet	mixer	0.045557	0.043796	-0.001761	0.999041	linear_attn_out-10	0.065111	0.997967
p4	1	l_out-10	10	linear_gated_deltanet	ffn	0.043796	0.045411	0.001615	0.998974	ffn_out-10	0.066324	0.997802
p4	1	attn_residual-11	11	full_attention	mixer	0.045411	0.048231	0.002820	0.998842	attn_output-11	0.076561	0.997096
p4	1	l_out-11	11	full_attention	ffn	0.048231	0.051318	0.003087	0.998689	ffn_out-11	0.069731	0.997567
p4	1	attn_residual-12	12	linear_gated_deltanet	mixer	0.051318	0.052131	0.000813	0.998647	linear_attn_out-12	0.085501	0.996346
p4	1	l_out-12	12	linear_gated_deltanet	ffn	0.052131	0.053885	0.001754	0.998550	ffn_out-12	0.084455	0.996428
p4	1	attn_residual-13	13	linear_gated_deltanet	mixer	0.053885	0.054038	0.000153	0.998543	linear_attn_out-13	0.076437	0.997101
p4	1	l_out-13	13	linear_gated_deltanet	ffn	0.054038	0.058313	0.004275	0.998303	ffn_out-13	0.082545	0.996591
p4	1	attn_residual-14	14	linear_gated_deltanet	mixer	0.058313	0.059172	0.000859	0.998254	linear_attn_out-14	0.091512	0.995865
p4	1	l_out-14	14	linear_gated_deltanet	ffn	0.059172	0.060812	0.001640	0.998161	ffn_out-14	0.084346	0.996500
p4	1	attn_residual-15	15	full_attention	mixer	0.060812	0.063824	0.003012	0.997977	attn_output-15	0.072042	0.997414
p4	1	l_out-15	15	full_attention	ffn	0.063824	0.060845	-0.002979	0.998158	ffn_out-15	0.074352	0.997234
p4	1	attn_residual-16	16	linear_gated_deltanet	mixer	0.060845	0.059396	-0.001449	0.998235	linear_attn_out-16	0.061865	0.998136
p4	1	l_out-16	16	linear_gated_deltanet	ffn	0.059396	0.068734	0.009338	0.997643	ffn_out-16	0.085423	0.996435
p4	1	attn_residual-17	17	linear_gated_deltanet	mixer	0.068734	0.069882	0.001148	0.997563	linear_attn_out-17	0.091058	0.995846
p4	1	l_out-17	17	linear_gated_deltanet	ffn	0.069882	0.077512	0.007630	0.996993	ffn_out-17	0.095992	0.995396
p4	1	attn_residual-18	18	linear_gated_deltanet	mixer	0.077512	0.083136	0.005624	0.996554	linear_attn_out-18	0.113436	0.994123
p4	1	l_out-18	18	linear_gated_deltanet	ffn	0.083136	0.089004	0.005868	0.996033	ffn_out-18	0.121191	0.992630
p4	1	attn_residual-19	19	full_attention	mixer	0.089004	0.095469	0.006465	0.995434	attn_output-19	0.094267	0.995625
p4	1	l_out-19	19	full_attention	ffn	0.095469	0.103971	0.008502	0.994581	ffn_out-19	0.133973	0.990985
p4	1	attn_residual-20	20	linear_gated_deltanet	mixer	0.103971	0.112716	0.008745	0.993652	linear_attn_out-20	0.152118	0.988403
p4	1	l_out-20	20	linear_gated_deltanet	ffn	0.112716	0.123665	0.010949	0.992345	ffn_out-20	0.146524	0.989224
p4	1	attn_residual-21	21	linear_gated_deltanet	mixer	0.123665	0.128373	0.004708	0.991778	linear_attn_out-21	0.172215	0.985676
p4	1	l_out-21	21	linear_gated_deltanet	ffn	0.128373	0.141175	0.012802	0.990048	ffn_out-21	0.164582	0.986457
p4	1	attn_residual-22	22	linear_gated_deltanet	mixer	0.141175	0.139836	-0.001339	0.990282	linear_attn_out-22	0.169297	0.986288
p4	1	l_out-22	22	linear_gated_deltanet	ffn	0.139836	0.138729	-0.001107	0.990392	ffn_out-22	0.148116	0.988979
p4	1	attn_residual-23	23	full_attention	mixer	0.138729	0.149764	0.011035	0.988953	attn_output-23	0.094061	0.995591
p4	1	l_out-23	23	full_attention	ffn	0.149764	0.151325	0.001561	0.988811	ffn_out-23	0.147826	0.989321
p4	1	result_norm	-1	-	final_norm	0.151325	0.150906	-0.000419	0.988633	-	-	-
p4	2	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000001	0.000001	1.000000	linear_attn_out-0	0.000001	1.000000
p4	2	l_out-0	0	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-0	0.000001	1.000000
p4	2	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000001	0.000000	1.000000	linear_attn_out-1	0.000000	1.000000
p4	2	l_out-1	1	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-1	0.000000	1.000000
p4	2	attn_residual-2	2	linear_gated_deltanet	mixer	0.000001	0.000013	0.000012	1.000000	linear_attn_out-2	0.000031	1.000000
p4	2	l_out-2	2	linear_gated_deltanet	ffn	0.000013	0.000592	0.000579	1.000000	ffn_out-2	0.000832	1.000000
p4	2	attn_residual-3	3	full_attention	mixer	0.000592	0.008370	0.007778	0.999965	attn_output-3	0.018358	0.999832
p4	2	l_out-3	3	full_attention	ffn	0.008370	0.016425	0.008055	0.999870	ffn_out-3	0.029836	0.999555
