label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	28	396	q_conv_predelta-1	1	2048	285	2.155037e-07	2.086163e-07	0.00423357822,-0.00472093979,-0.0536900535,-0.101082891	0.00423357869,-0.00472094165,-0.0536900572,-0.101082906
orig	28	397	k_conv_predelta-1	1	2048	223	2.991212e-07	2.384186e-07	-0.106026553,0.0245726667,-0.0124976626,0.0516721867	-0.10602656,0.0245727003,-0.0124976626,0.051672183
orig	28	398	v_conv_predelta-1	1	2048	240	3.166905e-07	7.152557e-07	-0.0835829675,0.0522022992,-0.00316645787,-0.0019307927	-0.0835830569,0.0522023253,-0.00316645601,-0.0019307948
orig	28	399	a_softplus-1	1	16	16	0.000000e+00	0.000000e+00	0.00625865022,0.610671878,0.653646231,0.417819947	0.00625865022,0.610671878,0.653646231,0.417819947
orig	28	400	gate-1	1	16	16	0.000000e+00	0.000000e+00	-0.00112211413,-0.658683658,-0.748677611,-0.126436234	-0.00112211413,-0.658683658,-0.748677611,-0.126436234
orig	28	401	beta_sigmoid-1	1	16	16	0.000000e+00	0.000000e+00	0.258447707,0.963361263,0.950765729,0.732100487	0.258447707,0.963361263,0.950765729,0.732100487
orig	28	402	state_predelta-1	1	262144	17528	2.573191e-04	3.207177e-04	-0.0130763259,0.021342054,0.00178249017,-0.0134303831	-0.0130991321,0.0213524811,0.00177767489,-0.0134294927
orig	28	403	new_state-1	1	262144	6264	2.095795e-04	3.186055e-04	-0.0105502633,0.0207360778,0.00207651709,-0.0146392547	-0.0105727874,0.0207464341,0.00207173754,-0.014638491
orig	28	404	attn_output-1	1	2048	78	4.508413e-05	1.493841e-06	-0.000713339774,0.000502837938,4.79848268e-07,2.67758733e-05	-0.000713498797,0.00050278299,4.94972653e-07,2.67690448e-05
orig	28	405	z-1	1	2048	552	1.480869e-07	9.536743e-07	-5.5540638,-5.95376921,-2.51962709,-0.212670088	-5.5540638,-5.95376921,-2.51962709,-0.21266973
orig	28	406	final_output-1	1	2048	48	2.988782e-05	2.657622e-05	0.0128283752,-0.00649372349,-8.26883916e-05,-0.00257626339	0.0128313387,-0.00649306644,-8.52953381e-05,-0.00257562334
orig	28	407	linear_attn_out-1	1	1024	43	1.023772e-06	4.209578e-07	-0.0345047712,-0.0251502749,-0.0797232091,0.0289953277	-0.034504801,-0.0251503065,-0.0797232464,0.0289953183
orig	28	408	attn_residual-1	1	1024	68	6.568284e-07	4.172325e-07	-0.482056469,0.00469561853,-0.165037274,0.0178762544	-0.482056499,0.00469558313,-0.165037304,0.0178762488
orig	28	409	attn_post_norm-1	1	1024	84	6.671373e-07	7.867813e-06	-7.31955242,0.112314045,-3.98792911,0.456037134	-7.31955242,0.112313204,-3.98792958,0.456036985
orig	28	410	ffn_out-1	1	1024	139	2.155357e-07	2.607703e-08	-0.0628211945,-0.00228133751,-0.033430595,-0.014658385	-0.0628211796,-0.00228133844,-0.03343058,-0.0146583822
orig	28	411	l_out-1	1	1024	58	6.519548e-07	4.172325e-07	-0.544877648,0.00241428101,-0.198467866,0.00321786944	-0.544877648,0.00241424469,-0.19846788,0.00321786664
orig	28	412	attn_norm-2	2	1024	81	7.050574e-07	1.430511e-05	-13.7469149,0.0746156946,-5.92259932,0.100719877	-13.7469149,0.0746145695,-5.92259932,0.100719795
orig	28	413	conv_output_silu-2	2	6144	0	6.271701e-03	3.959286e-02	0.0508381836,-0.037875399,-0.0228484161,-0.00707038725	0.0507954136,-0.0378615186,-0.0228707623,-0.00704903295
orig	28	414	q_conv_predelta-2	2	2048	0	4.060844e-03	5.724311e-03	0.032318335,-0.0240777638,-0.0145249628,-0.00449471455	0.0323266685,-0.0240954179,-0.0145551637,-0.00448606955
orig	28	415	k_conv_predelta-2	2	2048	0	1.025182e-02	1.109392e-02	0.0401377603,-0.0503263324,-0.0416972451,-0.166473895	0.0401884727,-0.0494480878,-0.0415849909,-0.166559264
orig	28	416	v_conv_predelta-2	2	2048	0	9.728424e-03	1.563007e-02	0.00316491793,-0.0354219414,-0.00813333876,-0.0134695042	0.00309200236,-0.0354028828,-0.0076023438,-0.0139740054
orig	28	417	a_softplus-2	2	16	16	0.000000e+00	0.000000e+00	1.29277742,0.0140563715,0.0476785824,0.742868423	1.29277742,0.0140563715,0.0476785824,0.742868423
orig	28	418	gate-2	2	16	16	0.000000e+00	0.000000e+00	-1.16053689,-0.00396478176,-0.0142043,-0.48528564	-1.16053689,-0.00396478176,-0.0142043,-0.48528564
orig	28	419	beta_sigmoid-2	2	16	16	0.000000e+00	0.000000e+00	0.425806671,0.285492867,0.269860327,0.716315091	0.425806671,0.285492867,0.269860327,0.716315091
orig	28	420	state_predelta-2	2	262144	0	9.591079e-03	1.328573e-02	6.35578772e-06,-1.21400299e-05,2.95600094e-05,0.000161745702	7.05480215e-06,-1.26377927e-05,3.10274263e-05,0.000164695652
orig	28	421	new_state-2	2	262144	0	9.513527e-03	1.215424e-02	5.52889251e-05,-7.06302817e-05,-4.61066447e-05,-0.000170377098	5.42689559e-05,-6.80127487e-05,-4.41461088e-05,-0.000164152196
orig	28	422	attn_output-2	2	2048	0	4.205676e-03	1.324331e-04	-2.01895e-06,1.95159719e-05,4.54867177e-06,7.14408998e-06	-2.01906528e-06,1.98671423e-05,4.33643754e-06,7.55994915e-06
orig	28	423	z-2	2	2048	319	1.572842e-07	1.430511e-06	1.23792195,0.105916649,0.196250081,-0.459848285	1.23792219,0.105916828,0.196250021,-0.459848195
orig	28	424	final_output-2	2	2048	0	7.746470e-03	1.099286e-02	-0.00197450328,0.000720538374,0.000446581776,-0.00123833597	-0.0019743985,0.000733424153,0.000425697886,-0.00131027505
orig	28	425	linear_attn_out-2	2	1024	0	2.140405e-02	1.733948e-03	-0.394632638,-0.0285854768,0.00960105471,-0.0383195058	-0.395660847,-0.0280276611,0.0083331205,-0.0392014123
orig	28	426	attn_residual-2	2	1024	0	9.337582e-03	1.733959e-03	-0.939510286,-0.0261711963,-0.188866809,-0.0351016372	-0.940538526,-0.025613416,-0.190134764,-0.0359835476
orig	28	427	attn_post_norm-2	2	1024	0	1.047845e-02	4.303169e-02	-12.6546555,-0.553631067,-4.05567169,-0.751401484	-12.6716862,-0.54196775,-4.08392477,-0.770473421
orig	28	428	ffn_out-2	2	1024	0	2.867135e-02	5.957663e-03	0.591763198,0.00991100166,-0.0277483966,-0.00983495824	0.597720861,0.00977591425,-0.0270194057,-0.011928495
orig	28	429	l_out-2	2	1024	0	2.162849e-02	4.929423e-03	-0.347747087,-0.0162601955,-0.2166152,-0.0449365973	-0.342817664,-0.0158375017,-0.217154175,-0.0479120426
orig	28	430	attn_norm-3	3	1024	0	2.156250e-02	1.083007e-01	-7.9798789,-0.445440382,-5.36378384,-1.17346287	-7.88548756,-0.434893608,-5.38992929,-1.25414109
orig	28	431	attn_pregate-3	3	2048	0	1.690894e-02	3.994707e-02	0.147749305,-0.0174730215,0.265874177,0.359543473	0.141983137,-0.00521160709,0.263554394,0.371372938
orig	28	432	attn_gated-3	3	2048	0	2.372802e-02	1.836610e-02	0.0454292521,-0.0013916546,0.0150021855,0.00543493731	0.0438261703,-0.000423583348,0.0152962422,0.00562283862
orig	28	433	attn_output-3	3	1024	0	3.765925e-02	3.434911e-03	-0.254446626,-0.0227011666,0.0206896961,-0.017520031	-0.252675861,-0.0229389071,0.0191681907,-0.0189569034
orig	28	434	attn_residual-3	3	1024	0	2.520331e-02	6.700158e-03	-0.602193713,-0.0389613621,-0.195925504,-0.0624566302	-0.595493555,-0.0387764089,-0.197985977,-0.066868946
orig	28	435	attn_post_norm-3	3	1024	0	2.707083e-02	1.230122e-01	-8.16881943,-0.791486382,-4.09978867,-1.31825781	-8.08566666,-0.7884835,-4.14687204,-1.41273916
orig	28	436	ffn_out-3	3	1024	0	4.902839e-02	5.981315e-03	-0.00602258742,-0.0292333942,0.00581762195,-0.0120726228	-0.0105544031,-0.0307189729,0.00761863589,-0.0095202513
orig	28	437	l_out-3	3	1024	0	2.858600e-02	5.246010e-03	-0.608216286,-0.0681947544,-0.190107882,-0.0745292529	-0.606047988,-0.0694953799,-0.190367341,-0.0763891935
orig	28	438	attn_norm-4	4	1024	0	2.971951e-02	1.393962e-01	-12.5194168,-1.85140324,-4.81018114,-2.07434392	-12.4989319,-1.89036572,-4.82606936,-2.13022614
