label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
p4	2	788	conv_output_silu-2	2	6144	839	2.577875e-07	5.960464e-07	0.0290282983,-0.0435350984,-0.0272603706,-0.0034311472	0.0290283002,-0.0435351171,-0.0272603892,-0.00343115116
p4	2	789	q_conv_predelta-2	2	2048	199	2.802115e-07	2.980232e-07	0.0192410462,-0.0288566984,-0.0180691984,-0.00227429322	0.0192410517,-0.0288567171,-0.0180692133,-0.00227429625
p4	2	790	k_conv_predelta-2	2	2048	217	2.937530e-07	2.682209e-07	0.0112831658,-0.077574335,-0.0100146458,-0.175012082	0.0112831835,-0.0775743425,-0.0100146392,-0.175012276
p4	2	791	v_conv_predelta-2	2	2048	282	2.153249e-07	2.682209e-07	0.0111495405,-0.0217262246,-0.00473933388,-0.0457938723	0.0111495312,-0.0217262264,-0.00473933248,-0.0457938723
p4	2	792	a_softplus-2	2	16	16	0.000000e+00	0.000000e+00	0.324832141,0.0373852327,0.0678739175,0.265272915	0.324832141,0.0373852327,0.0678739175,0.265272915
p4	2	793	gate-2	2	16	16	0.000000e+00	0.000000e+00	-0.291604489,-0.0105449893,-0.0202208515,-0.173291981	-0.291604489,-0.0105449893,-0.0202208515,-0.173291981
p4	2	794	beta_sigmoid-2	2	16	16	0.000000e+00	0.000000e+00	0.262896419,0.675542355,0.908065856,0.396714151	0.262896419,0.675542355,0.908065856,0.396714151
p4	2	795	state_predelta-2	2	262144	14182	3.748840e-07	8.344650e-07	-0.00100830896,4.57183851e-05,0.000460988813,0.00256952038	-0.00100830849,4.57182614e-05,0.000460988755,0.00256951922
p4	2	796	new_state-2	2	262144	16975	3.600456e-07	8.344650e-07	-0.000723901379,-0.000167770035,0.000318320177,0.0014640427	-0.00072390103,-0.000167769962,0.000318320177,0.00146404176
p4	2	797	attn_output-2	2	2048	132	4.682722e-07	3.725290e-08	4.17143809e-07,-5.80546021e-06,1.33832009e-06,1.67552807e-05	4.1714938e-07,-5.80547248e-06,1.33832305e-06,1.67553026e-05
p4	2	798	z-2	2	2048	420	1.723326e-07	1.430511e-06	-0.129029632,-0.221824884,0.000503242016,0.0698781013	-0.129029632,-0.221824646,0.000503361225,0.0698782206
p4	2	799	final_output-2	2	2048	94	3.403436e-07	4.768372e-07	-2.57307856e-05,0.000380302867,3.07843663e-07,0.000591723016	-2.57311258e-05,0.000380303332,3.07917333e-07,0.000591724762
p4	2	800	linear_attn_out-2	2	1024	65	4.880313e-07	5.960464e-08	-0.287902385,-0.00235810876,-0.0107225571,0.0102320518	-0.287902325,-0.00235811248,-0.0107225496,0.0102320481
p4	2	801	attn_residual-2	2	1024	40	6.203469e-07	1.396984e-07	-0.884121895,-0.00242283382,0.0559007451,0.0715655982	-0.884122014,-0.00242285337,0.0559007674,0.0715656206
p4	2	802	attn_post_norm-2	2	1024	40	6.893367e-07	3.159046e-06	-12.3125095,-0.0529914983,1.24111044,1.58392501	-12.3125095,-0.0529919192,1.24111068,1.58392537
